YGL247W,BRR6,TFIID-dominated
YGL248W,PDE1,SAGA-dominated
YGL249W,ZIP2,TFIID-dominated
YGL250W,RMR1,TFIID-dominated
YGL251C,HFM1,TFIID-dominated
YGL252C,RTG2,TFIID-dominated
YGL253W,HXK2,TFIID-dominated
YGL254W,FZF1,TFIID-dominated
YGL255W,ZRT1,SAGA/TFIID
YGL256W,ADH4,TFIID-dominated
YGL257C,MNT2,TFIID-dominated
YGL258W,VEL1,TFIID-dominated
YGL259W,YPS5,TFIID-dominated
YGL260W,YGL260W,TFIID-dominated
YGL261C,PAU11,SAGA/TFIID
YGL262W,YGL262W,no_call
YGL263W,COS12,no_call
YGR001C,YGR001C,TFIID-dominated
YGR002C,SWC4,TFIID-dominated
YGR003W,CUL3,TFIID-dominated
YGR004W,PEX31,TFIID-dominated
YGR005C,TFG2,TFIID-dominated
YGR006W,PRP18,TFIID-dominated
YGR007W,ECT1,TFIID-dominated
YGR008C,STF2,SAGA-dominated
YGR009C,SEC9,TFIID-dominated
YGR010W,NMA2,TFIID-dominated
YGR011W,YGR011W,TFIID-dominated
YGR012W,YGR012W,TFIID-dominated
YGR013W,SNU71,TFIID-dominated
YGR014W,MSB2,SAGA-dominated
YGR015C,YGR015C,TFIID-dominated
YGR016W,YGR016W,TFIID-dominated
YGR017W,YGR017W,TFIID-dominated
YGR018C,YGR018C,TFIID-dominated
YGR019W,UGA1,TFIID-dominated
YGR020C,VMA7,TFIID-dominated
YGR021W,YGR021W,TFIID-dominated
YGR022C,YGR022C,TFIID-dominated
YGR023W,MTL1,TFIID-dominated
YGR024C,THG1,TFIID-dominated
YGR025W,YGR025W,TFIID-dominated
YGR026W,YGR026W,TFIID-dominated
YGR027C,RPS25A,TFIID-dominated
YGR028W,MSP1,TFIID-dominated
YGR029W,ERV1,TFIID-dominated
YGR030C,POP6,TFIID-dominated
YGR031W,IMO32,TFIID-dominated
YGR032W,GSC2,SAGA-dominated
YGR033C,TIM21,TFIID-dominated
YGR034W,RPL26B,TFIID-dominated
YGR035C,YGR035C,TFIID-dominated
YGR036C,CAX4,TFIID-dominated
YGR037C,ACB1,TFIID-dominated
YGR038W,ORM1,TFIID-dominated
YGR039W,YGR039W,TFIID-dominated
YGR040W,KSS1,TFIID-dominated
YGR041W,BUD9,SAGA-dominated
YGR042W,YGR042W,TFIID-dominated
YGR043C,NQM1,SAGA-dominated
YGR044C,RME1,SAGA-dominated
YGR045C,YGR045C,TFIID-dominated
YGR046W,TAM41,TFIID-dominated
YGR047C,TFC4,TFIID-dominated
YGR048W,UFD1,TFIID-dominated
YGR049W,SCM4,SAGA/TFIID
YGR050C,YGR050C,TFIID-dominated
YGR051C,YGR051C,TFIID-dominated
YGR052W,FMP48,SAGA-dominated
YGR053C,YGR053C,TFIID-dominated
YGR054W,YGR054W,TFIID-dominated
YGR055W,MUP1,SAGA-dominated
YGR056W,RSC1,TFIID-dominated
YGR057C,LST7,TFIID-dominated
YGR058W,PEF1,TFIID-dominated
YGR059W,SPR3,no_call
YGR060W,ERG25,SAGA-dominated
YGR061C,ADE6,TFIID-dominated
YGR062C,COX18,TFIID-dominated
YGR063C,SPT4,TFIID-dominated
YGR064W,YGR064W,TFIID-dominated
YGR065C,VHT1,TFIID-dominated
YGR066C,YGR066C,TFIID-dominated
YGR067C,YGR067C,TFIID-dominated
YGR068C,ART5,TFIID-dominated
YGR069W,YGR069W,TFIID-dominated
YGR070W,ROM1,TFIID-dominated
YGR071C,YGR071C,TFIID-dominated
YGR072W,UPF3,TFIID-dominated
YGR073C,YGR073C,TFIID-dominated
YGR074W,SMD1,TFIID-dominated
YGR075C,PRP38,TFIID-dominated
YGR076C,MRPL25,TFIID-dominated
YGR077C,PEX8,TFIID-dominated
YGR078C,PAC10,TFIID-dominated
YGR079W,YGR079W,TFIID-dominated
YGR080W,TWF1,TFIID-dominated
YGR081C,SLX9,TFIID-dominated
YGR082W,TOM20,TFIID-dominated
YGR083C,GCD2,no_call
YGR084C,MRP13,TFIID-dominated
YGR085C,RPL11B,TFIID-dominated
YGR086C,PIL1,SAGA-dominated
YGR087C,PDC6,SAGA-dominated
YGR088W,CTT1,SAGA-dominated
YGR089W,NNF2,TFIID-dominated
YGR090W,UTP22,TFIID-dominated
YGR091W,PRP31,TFIID-dominated
YGR092W,DBF2,TFIID-dominated
YGR093W,YGR093W,TFIID-dominated
YGR094W,VAS1,TFIID-dominated
YGR095C,RRP46,TFIID-dominated
YGR096W,TPC1,TFIID-dominated
YGR097W,ASK10,no_call
YGR098C,ESP1,TFIID-dominated
YGR099W,TEL2,TFIID-dominated
YGR100W,MDR1,no_call
YGR101W,PCP1,TFIID-dominated
YGR102C,YGR102C,TFIID-dominated
YGR103W,NOP7,TFIID-dominated
YGR104C,SRB5,TFIID-dominated
YGR105W,VMA21,TFIID-dominated
YGR106C,VOA1,TFIID-dominated
YGR107W,YGR107W,no_call
YGR108W,CLB1,SAGA/TFIID
YGR109C,CLB6,TFIID-dominated
YGR110W,CLD1,TFIID-dominated
YGR111W,YGR111W,TFIID-dominated
YGR112W,SHY1,TFIID-dominated
YGR113W,DAM1,TFIID-dominated
YGR114C,YGR114C,TFIID-dominated
YGR115C,YGR115C,TFIID-dominated
YGR116W,SPT6,TFIID-dominated
YGR117C,YGR117C,TFIID-dominated
YGR118W,RPS23A,TFIID-dominated
YGR119C,NUP57,TFIID-dominated
YGR120C,COG2,TFIID-dominated
YGR121C,MEP1,SAGA-dominated
YGR122W,YGR122W,TFIID-dominated
YGR123C,PPT1,TFIID-dominated
YGR124W,ASN2,TFIID-dominated
YGR125W,YGR125W,TFIID-dominated
YGR126W,YGR126W,TFIID-dominated
YGR127W,YGR127W,TFIID-dominated
YGR128C,UTP8,TFIID-dominated
YGR129W,SYF2,TFIID-dominated
YGR130C,YGR130C,SAGA-dominated
YGR131W,FHN1,TFIID-dominated
YGR132C,PHB1,TFIID-dominated
YGR133W,PEX4,TFIID-dominated
YGR134W,CAF130,TFIID-dominated
YGR135W,PRE9,TFIID-dominated
YGR136W,LSB1,SAGA-dominated
YGR137W,YGR137W,SAGA-dominated
YGR138C,TPO2,SAGA-dominated
YGR139W,YGR139W,SAGA-dominated
YGR140W,CBF2,TFIID-dominated
YGR141W,VPS62,TFIID-dominated
YGR142W,BTN2,TFIID-dominated
YGR143W,SKN1,TFIID-dominated
YGR144W,THI4,TFIID-dominated
YGR145W,ENP2,TFIID-dominated
YGR146C,ECL1,no_call
YGR147C,NAT2,TFIID-dominated
YGR148C,RPL24B,TFIID-dominated
YGR149W,YGR149W,SAGA-dominated
YGR150C,CCM1,TFIID-dominated
YGR151C,YGR151C,TFIID-dominated
YGR152C,RSR1,TFIID-dominated
YGR153W,YGR153W,TFIID-dominated
YGR154C,GTO1,TFIID-dominated
YGR155W,CYS4,TFIID-dominated
YGR156W,PTI1,TFIID-dominated
YGR157W,CHO2,TFIID-dominated
YGR158C,MTR3,TFIID-dominated
YGR159C,NSR1,TFIID-dominated
YGR160W,YGR160W,TFIID-dominated
YGR161C,RTS3,SAGA-dominated
YGR162W,TIF4631,TFIID-dominated
YGR163W,GTR2,TFIID-dominated
YGR164W,YGR164W,TFIID-dominated
YGR165W,MRPS35,TFIID-dominated
YGR166W,TRS65,TFIID-dominated
YGR167W,CLC1,TFIID-dominated
YGR168C,YGR168C,TFIID-dominated
YGR169C,PUS6,TFIID-dominated
YGR170W,PSD2,TFIID-dominated
YGR171C,MSM1,TFIID-dominated
YGR172C,YIP1,TFIID-dominated
YGR173W,RBG2,TFIID-dominated
YGR174C,CBP4,TFIID-dominated
YGR175C,ERG1,TFIID-dominated
YGR176W,YGR176W,TFIID-dominated
YGR177C,ATF2,TFIID-dominated
YGR178C,PBP1,TFIID-dominated
YGR179C,OKP1,TFIID-dominated
YGR180C,RNR4,SAGA/TFIID
YGR181W,TIM13,TFIID-dominated
YGR182C,YGR182C,TFIID-dominated
YGR183C,QCR9,TFIID-dominated
YGR184C,UBR1,TFIID-dominated
YGR185C,TYS1,TFIID-dominated
YGR186W,TFG1,TFIID-dominated
YGR187C,HGH1,TFIID-dominated
YGR188C,BUB1,TFIID-dominated
YGR189C,CRH1,SAGA-dominated
YGR190C,YGR190C,TFIID-dominated
YGR191W,HIP1,TFIID-dominated
YGR192C,TDH3,SAGA-dominated
YGR193C,PDX1,TFIID-dominated
YGR194C,XKS1,TFIID-dominated
YGR195W,SKI6,TFIID-dominated
YGR196C,FYV8,TFIID-dominated
YGR197C,SNG1,SAGA-dominated
YGR198W,YPP1,TFIID-dominated
YGR199W,PMT6,TFIID-dominated
YGR200C,ELP2,TFIID-dominated
YGR201C,YGR201C,TFIID-dominated
YGR202C,PCT1,TFIID-dominated
YGR203W,YCH1,TFIID-dominated
YGR204W,ADE3,SAGA-dominated
YGR205W,TDA10,TFIID-dominated
YGR206W,MVB12,TFIID-dominated
YGR207C,CIR1,TFIID-dominated
YGR208W,SER2,TFIID-dominated
YGR209C,TRX2,SAGA-dominated
YGR210C,YGR210C,TFIID-dominated
YGR211W,ZPR1,TFIID-dominated
YGR212W,SLI1,TFIID-dominated
YGR213C,RTA1,TFIID-dominated
YGR214W,RPS0A,TFIID-dominated
YGR215W,RSM27,TFIID-dominated
YGR216C,GPI1,TFIID-dominated
YGR217W,CCH1,TFIID-dominated
YGR218W,CRM1,TFIID-dominated
YGR219W,YGR219W,TFIID-dominated
YGR220C,MRPL9,TFIID-dominated
YGR221C,TOS2,TFIID-dominated
YGR222W,PET54,TFIID-dominated
YGR223C,HSV2,TFIID-dominated
YGR224W,AZR1,TFIID-dominated
YGR225W,AMA1,SAGA/TFIID
YGR226C,YGR226C,no_call
YGR227W,DIE2,TFIID-dominated
YGR228W,YGR228W,TFIID-dominated
YGR229C,SMI1,TFIID-dominated
YGR230W,BNS1,TFIID-dominated
YGR231C,PHB2,TFIID-dominated
YGR232W,NAS6,TFIID-dominated
YGR233C,PHO81,TFIID-dominated
YGR234W,YHB1,SAGA/TFIID
YGR235C,YGR235C,TFIID-dominated
YGR236C,SPG1,no_call
YGR237C,YGR237C,TFIID-dominated
YGR238C,KEL2,TFIID-dominated
YGR239C,PEX21,SAGA-dominated
YGR240C,PFK1,SAGA-dominated
YGR241C,YAP1802,TFIID-dominated
YGR242W,YGR242W,TFIID-dominated
YGR243W,FMP43,SAGA-dominated
YGR244C,LSC2,SAGA-dominated
YGR245C,SDA1,TFIID-dominated
YGR246C,BRF1,TFIID-dominated
YGR247W,CPD1,TFIID-dominated
YGR248W,SOL4,SAGA-dominated
YGR249W,MGA1,SAGA/TFIID
YGR250C,YGR250C,SAGA-dominated
YGR251W,YGR251W,TFIID-dominated
YGR252W,GCN5,TFIID-dominated
YGR253C,PUP2,TFIID-dominated
YGR254W,ENO1,SAGA-dominated
YGR255C,COQ6,TFIID-dominated
YGR256W,GND2,SAGA-dominated
YGR257C,MTM1,TFIID-dominated
YGR258C,RAD2,TFIID-dominated
YGR259C,YGR259C,SAGA/TFIID
YGR260W,TNA1,SAGA/TFIID
YGR261C,APL6,TFIID-dominated
YGR262C,BUD32,TFIID-dominated
YGR263C,SAY1,TFIID-dominated
YGR264C,MES1,TFIID-dominated
YGR265W,YGR265W,TFIID-dominated
YGR266W,YGR266W,TFIID-dominated
YGR267C,FOL2,TFIID-dominated
YGR268C,HUA1,TFIID-dominated
YGR269W,YGR269W,TFIID-dominated
YGR270W,YTA7,TFIID-dominated
YGR271W,SLH1,SAGA-dominated
YGR273C,YGR273C,TFIID-dominated
YGR274C,TAF1,TFIID-dominated
YGR275W,RTT102,TFIID-dominated
YGR276C,RNH70,TFIID-dominated
YGR277C,CAB4,TFIID-dominated
YGR278W,CWC22,TFIID-dominated
YGR279C,SCW4,TFIID-dominated
YGR280C,PXR1,TFIID-dominated
YGR281W,YOR1,SAGA-dominated
YGR282C,BGL2,TFIID-dominated
YGR283C,YGR283C,TFIID-dominated
YGR284C,ERV29,TFIID-dominated
YGR285C,ZUO1,TFIID-dominated
YGR286C,BIO2,TFIID-dominated
YGR287C,IMA1,TFIID-dominated
YGR288W,MAL13,TFIID-dominated
YGR289C,MAL11,TFIID-dominated
YGR290W,YGR290W,TFIID-dominated
YGR291C,YGR291C,no_call
YGR292W,MAL12,TFIID-dominated
YGR293C,YGR293C,no_call
YGR294W,PAU12,SAGA/TFIID
YGR295C,COS6,TFIID-dominated
YGR296W,YRF1-3,TFIID-dominated
YHL001W,RPL14B,TFIID-dominated
YHL002W,HSE1,SAGA-dominated
YHL003C,LAG1,TFIID-dominated
YHL004W,MRP4,TFIID-dominated
YHL005C,YHL005C,TFIID-dominated
YHL006C,SHU1,TFIID-dominated
YHL007C,STE20,TFIID-dominated
YHL008C,YHL008C,no_call
YHL009C,YAP3,TFIID-dominated
YHL010C,ETP1,TFIID-dominated
YHL011C,PRS3,TFIID-dominated
YHL012W,YHL012W,TFIID-dominated
YHL013C,OTU2,TFIID-dominated
YHL014C,YLF2,TFIID-dominated
YHL015W,RPS20,TFIID-dominated
YHL016C,DUR3,SAGA-dominated
YHL017W,YHL017W,TFIID-dominated
YHL018W,YHL018W,TFIID-dominated
YHL019C,APM2,TFIID-dominated
YHL020C,OPI1,TFIID-dominated
YHL021C,AIM17,TFIID-dominated
YHL022C,SPO11,TFIID-dominated
YHL023C,NPR3,TFIID-dominated
YHL024W,RIM4,SAGA-dominated
YHL025W,SNF6,TFIID-dominated
YHL026C,YHL026C,TFIID-dominated
YHL027W,RIM101,TFIID-dominated
YHL028W,WSC4,SAGA-dominated
YHL029C,OCA5,TFIID-dominated
YHL030W,ECM29,TFIID-dominated
YHL031C,GOS1,TFIID-dominated
YHL032C,GUT1,TFIID-dominated
YHL033C,RPL8A,TFIID-dominated
YHL034C,SBP1,TFIID-dominated
YHL035C,VMR1,SAGA-dominated
YHL036W,MUP3,TFIID-dominated
YHL037C,YHL037C,no_call
YHL038C,CBP2,TFIID-dominated
YHL039W,EFM1,TFIID-dominated
YHL040C,ARN1,TFIID-dominated
YHL041W,YHL041W,no_call
YHL042W,YHL042W,TFIID-dominated
YHL043W,ECM34,TFIID-dominated
YHL044W,YHL044W,TFIID-dominated
YHL045W,YHL045W,no_call
YHL046C,PAU13,SAGA/TFIID
YHL047C,ARN2,TFIID-dominated
YHL048W,COS8,TFIID-dominated
YHL049C,YHL049C,TFIID-dominated
YHL050C,YHL050C,TFIID-dominated
YHR001W,OSH7,TFIID-dominated
YHR001W-A,QCR10,TFIID-dominated
YHR002W,LEU5,TFIID-dominated
YHR003C,YHR003C,TFIID-dominated
YHR004C,NEM1,TFIID-dominated
YHR005C,GPA1,SAGA-dominated
YHR006W,STP2,TFIID-dominated
YHR007C,ERG11,SAGA-dominated
YHR008C,SOD2,SAGA-dominated
YHR009C,TDA3,TFIID-dominated
YHR010W,RPL27A,TFIID-dominated
YHR011W,DIA4,TFIID-dominated
YHR012W,VPS29,TFIID-dominated
YHR013C,ARD1,TFIID-dominated
YHR014W,SPO13,SAGA/TFIID
YHR015W,MIP6,TFIID-dominated
YHR016C,YSC84,TFIID-dominated
YHR017W,YSC83,TFIID-dominated
YHR018C,ARG4,SAGA-dominated
YHR019C,DED81,TFIID-dominated
YHR020W,YHR020W,TFIID-dominated
YHR021C,RPS27B,TFIID-dominated
YHR021W-A,ECM12,TFIID-dominated
YHR022C,YHR022C,TFIID-dominated
YHR023W,MYO1,TFIID-dominated
YHR024C,MAS2,TFIID-dominated
YHR025W,THR1,TFIID-dominated
YHR026W,VMA16,TFIID-dominated
YHR027C,RPN1,TFIID-dominated
YHR028C,DAP2,TFIID-dominated
YHR029C,YHI9,TFIID-dominated
YHR030C,SLT2,SAGA-dominated
YHR031C,RRM3,TFIID-dominated
YHR032W,ERC1,TFIID-dominated
YHR033W,YHR033W,TFIID-dominated
YHR034C,PIH1,TFIID-dominated
YHR035W,YHR035W,TFIID-dominated
YHR036W,BRL1,TFIID-dominated
YHR037W,PUT2,TFIID-dominated
YHR038W,RRF1,TFIID-dominated
YHR039C,MSC7,TFIID-dominated
YHR040W,BCD1,TFIID-dominated
YHR041C,SRB2,TFIID-dominated
YHR042W,NCP1,TFIID-dominated
YHR043C,DOG2,TFIID-dominated
YHR044C,DOG1,TFIID-dominated
YHR045W,YHR045W,TFIID-dominated
YHR046C,INM1,TFIID-dominated
YHR047C,AAP1,TFIID-dominated
YHR048W,YHK8,TFIID-dominated
YHR049C-A,YHR049C-A,TFIID-dominated
YHR049W,FSH1,TFIID-dominated
YHR050W,SMF2,TFIID-dominated
YHR051W,COX6,TFIID-dominated
YHR052W,CIC1,TFIID-dominated
YHR053C,CUP1-1,TFIID-dominated
YHR054C,YHR054C,TFIID-dominated
YHR055C,CUP1-2,SAGA-dominated
YHR056C,RSC30,TFIID-dominated
YHR057C,CPR2,TFIID-dominated
YHR058C,MED6,TFIID-dominated
YHR059W,FYV4,TFIID-dominated
YHR060W,VMA22,TFIID-dominated
YHR061C,GIC1,TFIID-dominated
YHR062C,RPP1,TFIID-dominated
YHR063C,PAN5,TFIID-dominated
YHR064C,SSZ1,TFIID-dominated
YHR065C,RRP3,TFIID-dominated
YHR066W,SSF1,TFIID-dominated
YHR067W,HTD2,TFIID-dominated
YHR068W,DYS1,TFIID-dominated
YHR069C,RRP4,TFIID-dominated
YHR070W,TRM5,TFIID-dominated
YHR071W,PCL5,SAGA-dominated
YHR072W,ERG7,TFIID-dominated
YHR073W,OSH3,TFIID-dominated
YHR074W,QNS1,TFIID-dominated
YHR075C,PPE1,TFIID-dominated
YHR076W,PTC7,TFIID-dominated
YHR077C,NMD2,TFIID-dominated
YHR078W,YHR078W,TFIID-dominated
YHR079C,IRE1,no_call
YHR080C,YHR080C,TFIID-dominated
YHR081W,LRP1,TFIID-dominated
YHR082C,KSP1,TFIID-dominated
YHR083W,SAM35,TFIID-dominated
YHR084W,STE12,TFIID-dominated
YHR085W,IPI1,TFIID-dominated
YHR086W,NAM8,TFIID-dominated
YHR087W,RTC3,SAGA-dominated
YHR088W,RPF1,TFIID-dominated
YHR089C,GAR1,TFIID-dominated
YHR090C,YNG2,TFIID-dominated
YHR091C,MSR1,TFIID-dominated
YHR092C,HXT4,SAGA-dominated
YHR093W,AHT1,TFIID-dominated
YHR094C,HXT1,SAGA-dominated
YHR095W,YHR095W,TFIID-dominated
YHR096C,HXT5,SAGA-dominated
YHR097C,YHR097C,SAGA-dominated
YHR098C,SFB3,TFIID-dominated
YHR099W,TRA1,TFIID-dominated
YHR100C,GEP4,TFIID-dominated
YHR101C,BIG1,TFIID-dominated
YHR102W,KIC1,TFIID-dominated
YHR103W,SBE22,TFIID-dominated
YHR104W,GRE3,TFIID-dominated
YHR105W,YPT35,TFIID-dominated
YHR106W,TRR2,TFIID-dominated
YHR107C,CDC12,TFIID-dominated
YHR108W,GGA2,TFIID-dominated
YHR109W,CTM1,TFIID-dominated
YHR110W,ERP5,TFIID-dominated
YHR111W,UBA4,TFIID-dominated
YHR112C,YHR112C,TFIID-dominated
YHR113W,APE4,TFIID-dominated
YHR114W,BZZ1,TFIID-dominated
YHR115C,DMA1,TFIID-dominated
YHR116W,COX23,TFIID-dominated
YHR117W,TOM71,TFIID-dominated
YHR118C,ORC6,TFIID-dominated
YHR119W,SET1,TFIID-dominated
YHR120W,MSH1,TFIID-dominated
YHR121W,LSM12,TFIID-dominated
YHR122W,YHR122W,TFIID-dominated
YHR123W,EPT1,TFIID-dominated
YHR124W,NDT80,TFIID-dominated
YHR125W,YHR125W,no_call
YHR126C,ANS1,no_call
YHR127W,YHR127W,TFIID-dominated
YHR128W,FUR1,TFIID-dominated
YHR129C,ARP1,TFIID-dominated
YHR130C,YHR130C,no_call
YHR131C,YHR131C,TFIID-dominated
YHR132C,ECM14,TFIID-dominated
YHR133C,NSG1,TFIID-dominated
YHR134W,WSS1,TFIID-dominated
YHR135C,YCK1,TFIID-dominated
YHR136C,SPL2,TFIID-dominated
YHR137W,ARO9,SAGA-dominated
YHR138C,YHR138C,SAGA-dominated
YHR139C,SPS100,SAGA-dominated
YHR139C-A,YHR139C-A,no_call
YHR140W,YHR140W,TFIID-dominated
YHR141C,RPL42B,TFIID-dominated
YHR142W,CHS7,TFIID-dominated
YHR143W,DSE2,SAGA-dominated
YHR143W-A,RPC10,TFIID-dominated
YHR144C,DCD1,TFIID-dominated
YHR145C,YHR145C,SAGA-dominated
YHR146W,CRP1,TFIID-dominated
YHR147C,MRPL6,TFIID-dominated
YHR148W,IMP3,TFIID-dominated
YHR149C,SKG6,TFIID-dominated
YHR150W,PEX28,TFIID-dominated
YHR151C,MTC6,TFIID-dominated
YHR152W,SPO12,TFIID-dominated
YHR153C,SPO16,SAGA/TFIID
YHR154W,RTT107,TFIID-dominated
YHR155W,YSP1,TFIID-dominated
YHR156C,LIN1,TFIID-dominated
YHR157W,REC104,TFIID-dominated
YHR158C,KEL1,TFIID-dominated
YHR159W,TDA11,TFIID-dominated
YHR160C,PEX18,TFIID-dominated
YHR161C,YAP1801,TFIID-dominated
YHR162W,YHR162W,SAGA-dominated
YHR163W,SOL3,TFIID-dominated
YHR164C,DNA2,TFIID-dominated
YHR165C,PRP8,TFIID-dominated
YHR166C,CDC23,TFIID-dominated
YHR167W,THP2,TFIID-dominated
YHR168W,MTG2,TFIID-dominated
YHR169W,DBP8,TFIID-dominated
YHR170W,NMD3,TFIID-dominated
YHR171W,ATG7,TFIID-dominated
YHR172W,SPC97,TFIID-dominated
YHR173C,YHR173C,TFIID-dominated
YHR174W,ENO2,SAGA-dominated
YHR175W,CTR2,TFIID-dominated
YHR176W,FMO1,TFIID-dominated
YHR177W,YHR177W,TFIID-dominated
YHR178W,STB5,TFIID-dominated
YHR179W,OYE2,TFIID-dominated
YHR180W,YHR180W,TFIID-dominated
YHR181W,SVP26,TFIID-dominated
YHR182W,YHR182W,TFIID-dominated
YHR183W,GND1,TFIID-dominated
YHR184W,SSP1,TFIID-dominated
YHR185C,PFS1,no_call
YHR186C,KOG1,SAGA-dominated
YHR187W,IKI1,TFIID-dominated
YHR188C,GPI16,TFIID-dominated
YHR189W,PTH1,TFIID-dominated
YHR190W,ERG9,TFIID-dominated
YHR191C,CTF8,TFIID-dominated
YHR192W,YHR192W,TFIID-dominated
YHR193C,EGD2,TFIID-dominated
YHR194W,MDM31,TFIID-dominated
YHR195W,NVJ1,TFIID-dominated
YHR196W,UTP9,TFIID-dominated
YHR197W,RIX1,TFIID-dominated
YHR198C,AIM18,TFIID-dominated
YHR199C,AIM46,TFIID-dominated
YHR200W,RPN10,TFIID-dominated
YHR201C,PPX1,TFIID-dominated
YHR202W,YHR202W,TFIID-dominated
YHR203C,RPS4B,TFIID-dominated
YHR204W,MNL1,TFIID-dominated
YHR205W,SCH9,TFIID-dominated
YHR206W,SKN7,TFIID-dominated
YHR207C,SET5,TFIID-dominated
YHR208W,BAT1,TFIID-dominated
YHR209W,CRG1,SAGA-dominated
YHR210C,YHR210C,TFIID-dominated
YHR211W,FLO5,TFIID-dominated
YHR212C,YHR212C,TFIID-dominated
YHR213W,YHR213W,TFIID-dominated
YHR214C-B,YHR214C-B,SAGA-dominated
YHR214W,YHR214W,SAGA-dominated
YHR214W-A,YHR214W-A,SAGA/TFIID
YHR215W,PHO12,SAGA/TFIID
YHR216W,IMD2,TFIID-dominated
YHR217C,YHR217C,TFIID-dominated
YHR218W,YHR218W,TFIID-dominated
YHR219W,YHR219W,TFIID-dominated
YIL001W,YIL001W,TFIID-dominated
YIL002C,INP51,TFIID-dominated
YIL003W,CFD1,TFIID-dominated
YIL004C,BET1,TFIID-dominated
YIL005W,EPS1,TFIID-dominated
YIL006W,YIA6,TFIID-dominated
YIL007C,NAS2,TFIID-dominated
YIL008W,URM1,TFIID-dominated
YIL009C-A,EST3,TFIID-dominated
YIL009W,FAA3,TFIID-dominated
YIL010W,DOT5,TFIID-dominated
YIL011W,TIR3,SAGA/TFIID
YIL012W,YIL012W,no_call
YIL013C,PDR11,TFIID-dominated
YIL014W,MNT3,TFIID-dominated
YIL015W,BAR1,TFIID-dominated
YIL016W,SNL1,TFIID-dominated
YIL018W,RPL2B,TFIID-dominated
YIL019W,FAF1,TFIID-dominated
YIL020C,HIS6,TFIID-dominated
YIL021W,RPB3,TFIID-dominated
YIL022W,TIM44,TFIID-dominated
YIL023C,YKE4,TFIID-dominated
YIL024C,YIL024C,TFIID-dominated
YIL025C,YIL025C,no_call
YIL026C,IRR1,TFIID-dominated
YIL027C,KRE27,TFIID-dominated
YIL028W,YIL028W,TFIID-dominated
YIL029C,YIL029C,TFIID-dominated
YIL030C,SSM4,TFIID-dominated
YIL031W,ULP2,TFIID-dominated
YIL032C,YIL032C,no_call
YIL033C,BCY1,TFIID-dominated
YIL034C,CAP2,TFIID-dominated
YIL035C,CKA1,TFIID-dominated
YIL036W,CST6,TFIID-dominated
YIL037C,PRM2,TFIID-dominated
YIL038C,NOT3,TFIID-dominated
YIL039W,TED1,TFIID-dominated
YIL040W,APQ12,TFIID-dominated
YIL041W,GVP36,TFIID-dominated
YIL042C,PKP1,TFIID-dominated
YIL043C,CBR1,TFIID-dominated
YIL044C,AGE2,TFIID-dominated
YIL045W,PIG2,TFIID-dominated
YIL046W,MET30,no_call
YIL047C,SYG1,TFIID-dominated
YIL048W,NEO1,TFIID-dominated
YIL049W,DFG10,TFIID-dominated
YIL050W,PCL7,TFIID-dominated
YIL051C,MMF1,TFIID-dominated
YIL052C,RPL34B,TFIID-dominated
YIL053W,RHR2,SAGA-dominated
YIL054W,YIL054W,TFIID-dominated
YIL055C,YIL055C,no_call
YIL056W,VHR1,TFIID-dominated
YIL057C,RGI2,no_call
YIL058W,YIL058W,TFIID-dominated
YIL059C,YIL059C,TFIID-dominated
YIL060W,YIL060W,TFIID-dominated
YIL061C,SNP1,TFIID-dominated
YIL062C,ARC15,TFIID-dominated
YIL063C,YRB2,TFIID-dominated
YIL064W,SEE1,TFIID-dominated
YIL065C,FIS1,TFIID-dominated
YIL066C,RNR3,no_call
YIL067C,YIL067C,TFIID-dominated
YIL068C,SEC6,TFIID-dominated
YIL069C,RPS24B,TFIID-dominated
YIL070C,MAM33,TFIID-dominated
YIL072W,HOP1,TFIID-dominated
YIL073C,SPO22,no_call
YIL074C,SER33,TFIID-dominated
YIL075C,RPN2,TFIID-dominated
YIL076W,SEC28,TFIID-dominated
YIL077C,YIL077C,TFIID-dominated
YIL078W,THS1,TFIID-dominated
YIL079C,AIR1,TFIID-dominated
YIL082W,YIL082W,SAGA-dominated
YIL082W-A,YIL082W-A,SAGA-dominated
YIL083C,CAB2,TFIID-dominated
YIL084C,SDS3,TFIID-dominated
YIL085C,KTR7,TFIID-dominated
YIL086C,YIL086C,TFIID-dominated
YIL087C,AIM19,TFIID-dominated
YIL088C,AVT7,TFIID-dominated
YIL089W,YIL089W,TFIID-dominated
YIL090W,ICE2,TFIID-dominated
YIL091C,UTP25,TFIID-dominated
YIL092W,YIL092W,TFIID-dominated
YIL093C,RSM25,TFIID-dominated
YIL094C,LYS12,TFIID-dominated
YIL095W,PRK1,TFIID-dominated
YIL096C,YIL096C,TFIID-dominated
YIL097W,FYV10,TFIID-dominated
YIL098C,FMC1,TFIID-dominated
YIL099W,SGA1,TFIID-dominated
YIL100W,YIL100W,no_call
YIL101C,XBP1,SAGA-dominated
YIL102C,YIL102C,no_call
YIL103W,DPH1,TFIID-dominated
YIL104C,SHQ1,SAGA-dominated
YIL105C,SLM1,TFIID-dominated
YIL106W,MOB1,TFIID-dominated
YIL107C,PFK26,TFIID-dominated
YIL108W,YIL108W,TFIID-dominated
YIL109C,SEC24,TFIID-dominated
YIL110W,HPM1,TFIID-dominated
YIL111W,COX5B,TFIID-dominated
YIL112W,HOS4,TFIID-dominated
