id, area
YPR006C,12964.9645833
YPR007C,3393.39230769
YPR008W,35656.6035057
YPR009W,27178.5150759
YPR010C,26299.9482651
YPR010C-A,22009.9509677
YPR011C,10689.4442584
YPR012W,10324.4751152
YPR013C,32185.0355474
YPR014C,23899.8371394
YPR015C,28142.2441441
YPR016C,20405.723617
YPR016W-A,13492.1442073
YPR017C,22239.7437593
YPR018W,22173.7606509
YPR019W,18478.6008772
YPR020W,14572.8965035
YPR021C,17538.2174757
YPR022C,6735.95344828
YPR023C,31924.0637792
YPR024W,31948.6641603
YPR025C,27322.2270855
YPR026W,17314.8801802
YPR027C,4748.71090909
YPR028W,29687.7758726
YPR029C,13452.0604918
YPR030W,25471.8660846
YPR031W,9348.60287081
YPR032W,3437.96707317
YPR033C,13874.0191525
YPR034W,13811.2104235
YPR035W,38987.1378875
YPR036W,29389.116485
YPR036W-A,37717.9501679
YPR038W,28047.6737305
YPR039W,25223.1903659
YPR037C,25178.0702046
YPR040W,26539.5646052
YPR041W,9176.04276316
YPR042C,25682.0713483
YPR043W,25813.849041
YPR044C,8424.96944444
YPR045C,20045.0602377
YPR046W,24197.0164398
YPR047W,7654.3173913
YPR048W,5194.43235294
YPR049C,24689.2910714
YPR051W,25229.5011236
YPR050C,17331.4557692
YPR052C,23995.5862934
YPR053C,7559.85629371
YPR054W,23986.9913462
YPR055W,15089.4822335
YPR056W,9382.18571429
YPR057W,17418.7471084
YPR058W,24576.6856295
YPR059C,4445.71388889
YPR060C,5926.38043478
YPR061C,25711.5755715
YPR062W,26272.9832258
YPR063C,26121.7022808
YPR064W,27533.2234057
YPR065W,30891.3589681
YPR066W,3883.70769231
YPR067W,25113.0311506
YPR068C,3484.32083333
YPR069C,6070.18770492
YPR070W,8324.8109375
YPR071W,10293.8003049
YPR072W,13316.0181338
YPR073C,13900.7543919
YPR074C,33635.7333951
YPR074W-A,13373.054321
YPR076W,6563.39858491
YPR075C,17899.0874286
YPR077C,8657.56615385
YPR078C,23291.9650424
YPR079W,23291.9650424
YPR080W,29122.2541463
YPR081C,4884.91363636
YPR082C,21540.5219231
YPR083W,20831.4915633
YPR084W,6073.76688312
YPR085C,4426.52205882
YPR086W,6486.25408163
YPR087W,2845.6359375
YPR088C,9703.46464968
YPR089W,6715.70660377
YPR092W,3853.61875
YPR091C,11841.0549738
YPR093C,6162.15174419
YPR094W,8489.92379032
YPR095C,15088.2258803
YPR096C,4275.07653061
YPR097W,15387.7144737
YPR098C,22126.965481
YPR100W,21898.8752874
YPR099C,15297.1223214
YPR101W,15362.5497
YPR102C,28643.1872871
YPR103W,28643.1872871
YPR104C,12839.9725424
YPR105C,11590.2968127
YPR106W,11060.7988636
YPR107C,24304.426087
YPR108W,24532.9699507
YPR108W-A,3353.52321429
YPR109W,12541.7355596
YPR110C,16125.3545455
YPR111W,14301.9829412
YPR112C,11733.7375
YPR113W,12083.5162055
YPR114W,19615.8791759
YPR115W,30905.5029958
YPR116W,24178.7338889
YPR117W,25176.8957824
YPR118W,24525.4073333
YPR119W,8353.21229508
YPR120C,25572.4934579
YPR121W,6856.36923077
YPR122W,27865.3317804
YPR124W,13757.2631799
YPR123C,5101.83552632
YPR125W,22136.6877551
YPR126C,28477.3910777
YPR127W,28514.4059735
YPR128C,24190.4865261
YPR129W,24394.7872191
YPR130C,5695.75764706
YPR131C,32519.1865028
YPR132W,32672.3792527
YPR133C,16210.4393728
YPR133W-A,16134.4608
YPR134W,11082.7948276
YPR135W,6976.35989011
YPR137W,22482.2524518
YPR136C,4740.77068966
YPR138C,28752.7542657
YPR139C,12657.2821101
YPR140W,12884.7184091
YPR141C,6785.14347826
YPR143W,5185.37903226
YPR142C,6592.42909091
YPR144C,14940.2662281
YPR145W,34837.4518612
YPR145C-A,35723.7125571
YPR146C,6710.88033708
YPR147C,23958.4375546
YPR148C,27869.5483603
YPR149W,34290.0926586
YPR150W,24717.6998328
YPR151C,13869.1225155
YPR152C,9560.9425
YPR153W,11101.1840237
YPR154W,24379.5061668
YPR155C,14896.0008772
YPR156C,32259.5685209
YPR157W,31633.8967424
YPR158W,24802.8833681
YPR159W,32582.2452499
YPR159C-A,35271.513995
YPR160W,32342.1569712
YPR160W-A,5308.92176471
YPR160C-A,3064.25689655
YPR161C,22981.3784148
YPR162C,2715.84473684
YPR163C,20832.529552
YPR164W,18015.3533693
YPR165W,30776.89367
YPR166C,28057.9128837
YPR167C,13328.1809322
YPR168W,12580.479878
YPR169W,11033.6206349
YPR169W-A,19895.1983308
YPR170W-B,19895.1983308
YPR170C,5344.00588235
YPR170W-A,19519.7422759
YPR171W,11294.3686047
YPR172W,14402.8907012
YPR173C,5664.14642857
YPR174C,13213.5983871
YPR175W,13047.4849741
YPR176C,9829.25
YPR178W,8810.35467626
YPR177C,6286.99736842
YPR179C,4264.2
YPR180W,2881.97068966
YPR181C,18167.0723422
YPR182W,17864.5860938
YPR183W,15215.4344961
YPR184W,23175.9345436
YPR185W,10577.2209677
YPR186C,7505.7252809
YPR187W,6841.44310345
YPR188C,3682.52195122
YPR189W,4456.85833333
YPR190C,22642.3494875
YPR191W,23122.7403659
YPR192W,20539.62
YPR193C,7119.27777778
YPR194C,9886.41044776
YPR195C,11745.6024064
YPR196W,10596.4478049
YPR198W,20051.4660772
YPR197C,4144.10833333
YPR199C,17866.1273519
YPR200C,5069.19519231
YPR201W,6852.15762712
YPR202W,6373.681875
YPR203W,0
YPR204W,0
YPR204C-A,0
Q0010,
